iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AGO,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,1250.001793,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,10579680.231563363,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,10626140.4659256,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,10637262.767223006,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,337.414463,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,1341.185296,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,11351432.962533783,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,11401282.317302585,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,11413215.95379541,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,362.027733,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,1341.185296,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,11426074.15837578,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,11476251.296911106,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,11488263.40287131,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,362.027733,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AIA,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,4.568027,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,25415.72459,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,25820.917131,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:54.252158
AIA,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,26075.680274,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:54.252158
AIA,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,1.046369,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:54.252158
AIA,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,4.638578,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,26081.1343,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:53.801331
AIA,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,26530.398049,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:53.801331
AIA,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,26788.953196,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:53.801331
AIA,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,1.205221,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,4.720146,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,26746.54402,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,27207.605438,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:53.403281
AIA,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,27470.692492,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:53.403281
AIA,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,1.241122,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,4.518803,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,25973.9345,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,26392.343114000003,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:53.017067
AIA,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,26644.29464,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:53.017067
AIA,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,1.101442,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,4.410607000000001,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,25352.0305,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,25760.421046000003,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:52.638413
AIA,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,26006.339968000004,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:52.638413
AIA,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,1.07507,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,3.640054,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,20922.91791,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,21259.960937,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:52.236966
AIA,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,21462.91671,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:52.236966
AIA,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.887251,tonnes,,2023-10-06 14:56:33.428328,
AIA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,3.507689,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:19:51.777571
